Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
2018430362527,"12:10pm, 19th November 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430362527/,https://api.cyclestreets.net/v2/collisions.location?id=2018430362527,51.749928,-1.244263
2018430362903,"9:40am, 24th November 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430362903/,https://api.cyclestreets.net/v2/collisions.location?id=2018430362903,51.749909,-1.243973
2018430374136,"10:30pm, 4th December 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430374136/,https://api.cyclestreets.net/v2/collisions.location?id=2018430374136,51.7499,-1.243973
2017430040079,"6:15pm, 31st January 2017",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/2017430040079/,https://api.cyclestreets.net/v2/collisions.location?id=2017430040079,51.750201,-1.243288
2017430040208,"2:55pm, 29th January 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430040208/,https://api.cyclestreets.net/v2/collisions.location?id=2017430040208,51.749927,-1.244002
2017430053458,"2:28pm, 17th February 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430053458/,https://api.cyclestreets.net/v2/collisions.location?id=2017430053458,51.749891,-1.244031
2017430100437,"8:15am, 31st March 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430100437/,https://api.cyclestreets.net/v2/collisions.location?id=2017430100437,51.749918,-1.244002
2017430100560,"1:07am, 12th March 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430100560/,https://api.cyclestreets.net/v2/collisions.location?id=2017430100560,51.749918,-1.243973
2017430144498,"12:20am, 14th May 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430144498/,https://api.cyclestreets.net/v2/collisions.location?id=2017430144498,51.749909,-1.243973
2017430182343,"11:47am, 14th June 2017",slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/2017430182343/,https://api.cyclestreets.net/v2/collisions.location?id=2017430182343,51.749937,-1.244219
