Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
200643P101066,"9:47am, 7th June 2006",slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/200643P101066/,https://api.cyclestreets.net/v2/collisions.location?id=200643P101066,51.761212,-1.206955
200643P104026,"12:40pm, 9th February 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P104026/,https://api.cyclestreets.net/v2/collisions.location?id=200643P104026,51.781057,-1.272564
200643P105066,"8:45am, 9th June 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P105066/,https://api.cyclestreets.net/v2/collisions.location?id=200643P105066,51.766897,-1.265546
200643P112106,"8:27am, 5th October 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P112106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P112106,51.742738,-1.255655
200643P114106,"8:20am, 4th October 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P114106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P114106,51.767491,-1.231771
200643P116116,"10:55pm, 10th November 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P116116/,https://api.cyclestreets.net/v2/collisions.location?id=200643P116116,51.754823,-1.261396
200643P117056,"12:05pm, 10th May 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P117056/,https://api.cyclestreets.net/v2/collisions.location?id=200643P117056,51.75246,-1.271865
200643P120076,"10:30pm, 6th July 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P120076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P120076,51.760161,-1.211175
200643P122056,"4:20pm, 10th May 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P122056/,https://api.cyclestreets.net/v2/collisions.location?id=200643P122056,51.746552,-1.233575
200643P130036,"11:20pm, 10th March 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P130036/,https://api.cyclestreets.net/v2/collisions.location?id=200643P130036,51.749856,-1.243949
200643P130086,"8:00am, 13th August 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P130086/,https://api.cyclestreets.net/v2/collisions.location?id=200643P130086,51.732165,-1.219772
200643P133126,"2:34pm, 1st December 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P133126/,https://api.cyclestreets.net/v2/collisions.location?id=200643P133126,51.754836,-1.249226
200643P136096,"9:52am, 11th September 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P136096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P136096,51.757488,-1.256281
200643P139076,"6:10pm, 11th July 2006",slight,"Pedestrian,Taxi occupant",3,3,https://www.cyclestreets.net/collisions/reports/200643P139076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P139076,51.754993,-1.259799
200643P145016,"12:40pm, 14th January 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P145016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P145016,51.767622,-1.224378
200643P145036,"2:35pm, 7th March 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P145036/,https://api.cyclestreets.net/v2/collisions.location?id=200643P145036,51.726528,-1.223923
200643P150046,"2:30pm, 10th April 2006",slight,Pedestrian,1,2,https://www.cyclestreets.net/collisions/reports/200643P150046/,https://api.cyclestreets.net/v2/collisions.location?id=200643P150046,51.763313,-1.225466
200643P152086,"8:25am, 15th August 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P152086/,https://api.cyclestreets.net/v2/collisions.location?id=200643P152086,51.782504,-1.273846
200643P153056,"8:30am, 16th May 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P153056/,https://api.cyclestreets.net/v2/collisions.location?id=200643P153056,51.757578,-1.25628
200643P153106,"9:00am, 12th October 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P153106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P153106,51.77434,-1.262382
200643P157096,"8:05am, 15th September 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P157096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P157096,51.775464,-1.255261
200643P164066,"5:40pm, 14th June 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P164066/,https://api.cyclestreets.net/v2/collisions.location?id=200643P164066,51.733466,-1.212654
200643P165066,"2:45am, 16th June 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P165066/,https://api.cyclestreets.net/v2/collisions.location?id=200643P165066,51.752319,-1.249413
200643P165116,"3:21pm, 13th November 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P165116/,https://api.cyclestreets.net/v2/collisions.location?id=200643P165116,51.752584,-1.221014
