geo_code,geo_label,geo_labelw,label,name,x,y
E05003597,Chudleigh,,E92000001E05003597,Chudleigh,286219.032412293,80437.9554375007
E05001435,Morley North,,E92000001E05001435,Morley North,424770.535697628,429035.978653964
S13002769,Jedburgh and District,,S92000003S13002769,Jedburgh and District,367243.75581581,621054.1968064
95MM24,Shantallow East,,N9200000295MM24   ,Shantallow East,60748.0408370703,583188.383804734
E05006595,Watlington,,E92000001E05006595,Watlington,469764.792877283,193844.993156677
E05001217,Weoley,,E92000001E05001217,Weoley,402128.894430015,280890.016377652
E05001480,Stranton,,E92000001E05001480,Stranton,451260.765120612,532532.793448968
E05000342,West Drayton,,E92000001E05000342,West Drayton,506268.985569044,179300.523274262
E05005612,Castle,,E92000001E05005612,Castle,497284.882489949,372872.528031432
95GG12,Botanic,,N9200000295GG12   ,Botanic,146095.971843111,528093.782084647
E05006332,North Bay,,E92000001E05006332,North Bay,503676.821538854,489925.064002304
E05002404,Furzton,,E92000001E05002404,Furzton,484629.573813885,235673.686834572
E05002180,Northborough,,E92000001E05002180,Northborough,513892.806605124,307307.747002778
E05006558,Lye Valley,,E92000001E05006558,Lye Valley,455615.876984867,204442.175560611
E05007876,Lodge Park,,E92000001E05007876,Lodge Park,405267.059887689,267040.602504753
E05004944,Buckland,,E92000001E05004944,Buckland,631055.736708749,143315.511085357
E05006590,Shiplake,,E92000001E05006590,Shiplake,472211.495022653,178342.385228466
E05000916,Billinge and Seneley Green,,E92000001E05000916,Billinge and Seneley Green,353832.082048897,399626.945441696
95MM17,Foyle Springs,,N9200000295MM17   ,Foyle Springs,58895.6747957892,581454.844978021
E05002639,Chalfont St Giles,,E92000001E05002639,Chalfont St Giles,498960.62662697,194037.125752744
E05004338,Berry Hill,,E92000001E05004338,Berry Hill,357731.801287425,212489.122230872
S13002563,Bearsden North,,S92000003S13002563,Bearsden North,254043.181814602,672927.873699632
E05000927,Sutton,,E92000001E05000927,Sutton,352880.365091729,392856.089639128
S13002726,Mossend and Holytown,,S92000003S13002726,Mossend and Holytown,275561.91385186,660775.593170042
W05000291,Bwlch,Bwlch,W92000004W05000291,Bwlch,321098.321414044,224524.970277385
E05000938,Duke's,,E92000001E05000938,Duke's,331258.547471967,415842.525125992
E05005077,Teynham and Lynsted,,E92000001E05005077,Teynham and Lynsted,596735.88251827,163104.829757768
E05008420,Winsley and Westwood,,E92000001E05008420,Winsley and Westwood,380766.992274683,159651.612678397
E05007194,Aldeburgh,,E92000001E05007194,Aldeburgh,645686.624446678,258896.389268075
95CC21,Tandragee,,N9200000295CC21   ,Tandragee,114027.933369714,505027.123118218
E05003135,St Michael's,,E92000001E05003135,St Michael's,299582.334763773,529642.908853617
E05004026,Laindon Park,,E92000001E05004026,Laindon Park,566911.724353123,189237.180220734
E05007830,Hillside,,E92000001E05007830,Hillside,400569.054094464,274949.173957635
E05004725,Hertford Bengeo,,E92000001E05004725,Hertford Bengeo,532864.387606448,214410.436684002
E05008708,Birchanger,,E92000001E05008708,Birchanger,551086.470931044,222705.424441724
W05000869,Llanrumney,Llanrhymni,W92000004W05000869,Llanrumney,321782.982086307,180583.71944369
E05005937,Shire Lodge,,E92000001E05005937,Shire Lodge,488193.591601418,290668.136066538
E05001339,Wednesfield North,,E92000001E05001339,Wednesfield North,395848.101556977,301732.983367371
E05002705,Cherry Hinton,,E92000001E05002705,Cherry Hinton,548652.45624057,256315.121739644
E05002378,Evendons,,E92000001E05002378,Evendons,479628.468813146,167752.73690096
W05000368,Borth,Borth,W92000004W05000368,Borth,261880.949751189,289227.930734462
E05003711,Motcombe and Ham,,E92000001E05003711,Motcombe and Ham,384108.979601288,125684.003604418
W05000902,Trowbridge,Trowbridge,W92000004W05000902,Trowbridge,323850.740253834,179231.518601456
E05007231,Bungay,,E92000001E05007231,Bungay,633731.405749187,288583.020327544
E05008244,Looe East,,E92000001E05008244,Looe East,227422.073312915,55101.8423566417
E05002084,Ham,,E92000001E05002084,Ham,246413.369113656,57590.9033158621
E05008840,Park,,E92000001E05008840,Park,478579.869016194,261612.577009056
E05000486,Green Street West,,E92000001E05000486,Green Street West,540776.93932752,184298.418011008
E05005836,Walpole,,E92000001E05005836,Walpole,550154.554952806,317384.522459275
E05001045,Central,,E92000001E05001045,Central,435016.880816511,387041.784612739
W05000097,Penygroes,Pen-y-groes,W92000004W05000097,Penygroes,246186.723167515,353218.613039306
E05001775,Darley,,E92000001E05001775,Darley,435041.808125185,337931.703320041
E05000390,Hans Town,,E92000001E05000390,Hans Town,527672.104802831,178784.924113555
E05003240,Cartmel and Grange West,,E92000001E05003240,Cartmel and Grange West,336973.829014729,476165.495564109
E05005421,Pastures,,E92000001E05005421,Pastures,453117.621767763,298591.888017751
E05006923,Churnet,,E92000001E05006923,Churnet,410121.111023228,340305.863081866
E05001322,Bilston North,,E92000001E05001322,Bilston North,394976.77015877,297447.109927004
E05003935,Gensing,,E92000001E05003935,Gensing,580237.16686057,109799.064573172
E05008502,Parkhurst,,E92000001E05008502,Parkhurst,448659.354723326,91124.8902549655
E05005297,Chipping,,E92000001E05005297,Chipping,363912.367160866,450456.691016194
E05000346,Bedfont,,E92000001E05000346,Bedfont,508501.692138946,173534.510069052
E05001267,Great Bridge,,E92000001E05001267,Great Bridge,397338.101735236,292503.421951867
E05005905,Rustens,,E92000001E05005905,Rustens,612753.542961628,303073.200474739
E05007491,Admirals,,E92000001E05007491,Admirals,447676.995194978,274103.010880797
E05006338,Streonshalh,,E92000001E05006338,Streonshalh,490321.985446843,510140.232440064
E05006588,Henley South,,E92000001E05006588,Henley South,476166.794449598,181659.158207335
E05004160,Loughton Broadway,,E92000001E05004160,Loughton Broadway,544661.599501972,197023.598942592
E05001531,Billingham West,,E92000001E05001531,Billingham West,444673.803374141,524079.46658435
95GG10,Blackstaff,,N9200000295GG10   ,Blackstaff,144157.482558037,527799.640178288
W05000892,Talbot Green,Tonysguboriau,W92000004W05000892,Talbot Green,303921.862553393,182957.37138361
E05005713,Stow,,E92000001E05005713,Stow,488640.320986946,382261.325440781
95KK12,Pomeroy,,N9200000295KK12   ,Pomeroy,83314.6355513193,532867.408237897
E05005886,Thorpe Hamlet,,E92000001E05005886,Thorpe Hamlet,626740.550535906,307596.884263591
E05001559,Faverdale,,E92000001E05001559,Faverdale,427123.546333824,517060.321414379
E05001501,Park End,,E92000001E05001501,Park End,451767.303725913,517699.9416545
E05000096,Northwick Park,,E92000001E05000096,Northwick Park,516673.562671531,186911.640740691
E05007458,Atherstone Central,,E92000001E05007458,Atherstone Central,430716.30626201,297346.570319971
E05007339,Preston,,E92000001E05007339,Preston,523347.858503852,157324.909964506
E05003627,Monkleigh and Littleham,,E92000001E05003627,Monkleigh and Littleham,245036.959677574,120920.850406169
E05000949,Park,,E92000001E05000949,Park,336472.225876273,402965.04920081
E05005451,The Wolds,,E92000001E05005451,The Wolds,460058.306956898,322064.335274766
E05000631,Bayswater,,E92000001E05000631,Bayswater,525552.719538324,181344.247470159
E05008601,Backwell,,E92000001E05008601,Backwell,350203.89611258,167797.684712938
E05003293,Ironville and Riddings,,E92000001E05003293,Ironville and Riddings,443021.633087656,351696.166373332
W05000578,Neath North,Castell-Nedd - Gogledd,W92000004W05000578,Neath North,275985.471779271,197584.608876219
E05000941,Kew,,E92000001E05000941,Kew,334758.078573816,415751.50707426
95JJ06,Churchland,,N9200000295JJ06   ,Churchland,101327.308956791,591480.488846673
W05000863,Grangetown,Grangetown,W92000004W05000863,Grangetown,317672.548739152,174239.821484052
E05000294,Kenton East,,E92000001E05000294,Kenton East,518201.012604681,189327.482992029
E05003625,Holsworthy,,E92000001E05003625,Holsworthy,234659.287788654,106801.115128915
E05008283,St Austell Gover,,E92000001E05008283,St Austell Gover,200732.000630795,52392.3026670559
E05008632,Knutsford,,E92000001E05008632,Knutsford,375741.215923195,378509.324911656
E05005208,Baxenden,,E92000001E05005208,Baxenden,377305.605423763,426505.790755881
E05006617,Longworth,,E92000001E05006617,Longworth,435111.95807101,197106.972827726
W05000313,Llandrindod South,Llandrindod - De,W92000004W05000313,Llandrindod South,307076.441853359,260423.737534078
E05000349,Chiswick Riverside,,E92000001E05000349,Chiswick Riverside,520187.562052429,177459.957323361
E05005830,South Downham,,E92000001E05005830,South Downham,561017.044418853,302577.216028144
E05008599,Ambrook,,E92000001E05008599,Ambrook,281487.053790242,68459.804600957
E05007441,Byfleet,,E92000001E05007441,Byfleet,506306.596800496,160831.83700835
E05002249,Chatham Central,,E92000001E05002249,Chatham Central,575765.572269195,166882.622493986
E05000568,The Wrythe,,E92000001E05000568,The Wrythe,527540.171270424,165524.100057512
95XX09,Churchill,,N9200000295XX09   ,Churchill,165644.01342033,535617.061940454
E05007306,Westborough,,E92000001E05007306,Westborough,497673.721937376,150847.127780301
95VV06,Camlough,,N9200000295VV06   ,Camlough,110785.352883562,483191.108666308
E05001443,Wetherby,,E92000001E05001443,Wetherby,442492.479092899,445353.796946761
E05002066,Rodway,,E92000001E05002066,Rodway,365955.174191039,175950.296308682
E05000846,Bryn,,E92000001E05000846,Bryn,356325.069600491,401063.922580344
W05000275,Ponciau,Ponciau,W92000004W05000275,Ponciau,328766.842020958,348117.454904504
W05000477,Gorslas,Gors-las,W92000004W05000477,Gorslas,254864.380665862,214530.194473524
E05004167,Lower Sheering,,E92000001E05004167,Lower Sheering,549433.5885512,213852.817099375
95ZZ05,Dunnamanagh,,N9200000295ZZ05   ,Dunnamanagh,63780.0941353557,562443.177499352
E05004925,Wincheap,,E92000001E05004925,Wincheap,613583.069032681,156197.568132196
E05000510,Newbury,,E92000001E05000510,Newbury,544944.415227939,187904.782259047
W05000523,Gorseinon,Gorseinon,W92000004W05000523,Gorseinon,259285.815420965,199065.742287664
E05002360,Eton and Castle,,E92000001E05002360,Eton and Castle,497284.71654702,177110.85141299
E05002111,Watcombe,,E92000001E05002111,Watcombe,291285.545279251,67286.1540126294
E05006340,Whitby West Cliff,,E92000001E05006340,Whitby West Cliff,489181.116654167,511327.708685131
W05000338,Newtown Llanllwchaiarn West,Y Drenewydd Gorllewin Llanllwchaearn,W92000004W05000338,Newtown Llanllwchaiarn West,309588.10407682,292540.355879785
W05000135,Llysfaen,Llysfaen,W92000004W05000135,Llysfaen,289354.933550202,377340.567896352
E05000430,Streatham Hill,,E92000001E05000430,Streatham Hill,530606.352344764,172979.440803608
95GG43,Sydenham,,N9200000295GG43   ,Sydenham,150010.458284155,531972.67133007
E05008682,Ledsham and Manor,,E92000001E05008682,Ledsham and Manor,336733.009619564,375939.027147655
E05006908,Hagley,,E92000001E05006908,Hagley,403869.188407035,317051.715423661
E05004275,Saffron Walden Shire,,E92000001E05004275,Saffron Walden Shire,554907.693636959,237346.017574802
E05000553,The Lane,,E92000001E05000553,The Lane,534229.89146057,176137.639197468
E05008371,Marlborough East,,E92000001E05008371,Marlborough East,419545.424959734,169316.296046078
E05001504,University,,E92000001E05001504,University,450057.069791318,519521.599100107
E05001536,Hardwick,,E92000001E05001536,Hardwick,441875.741803336,521348.154492818
E05006916,Western Springs,,E92000001E05006916,Western Springs,404207.391770013,318474.833147805
E05003667,Purewell and Stanpit,,E92000001E05003667,Purewell and Stanpit,416987.146564353,92404.6728494098
E05003250,Kendal Heron Hill,,E92000001E05003250,Kendal Heron Hill,352642.058176549,491289.282369348
E05008497,Newport Central,,E92000001E05008497,Newport Central,449651.56812636,89206.761319585
E05000926,Rainhill,,E92000001E05000926,Rainhill,349380.644707704,390666.271663973
W05000807,Llanelly Hill,Bryn Llanelli,W92000004W05000807,Llanelly Hill,323165.261712994,213719.788032409
S13002597,Southside / Newington,,S92000003S13002597,Southside / Newington,326545.055181434,671630.261783557
S13002658,East Centre,,S92000003S13002658,East Centre,262948.587527967,665541.559674196
E05003712,Portman,,E92000001E05003712,Portman,387009.770661911,105222.515396875
W05000145,Towyn,Tywyn,W92000004W05000145,Towyn,297355.62592553,378544.008997598
E05006858,Bishop's Hull,,E92000001E05006858,Bishop's Hull,319991.371442432,124316.730604708
E05008693,Shakerley,,E92000001E05008693,Shakerley,372132.29099955,370461.63001349
W05000172,Rhyl South East,Rhyl - De Ddwyrain,W92000004W05000172,Rhyl South East,303093.36052232,381268.188417598
E05005409,Cosby with South Whetstone,,E92000001E05005409,Cosby with South Whetstone,455155.098080168,294635.384463374
E05007293,Friary and St Nicolas,,E92000001E05007293,Friary and St Nicolas,498862.405501961,149299.646237225
E05003369,Cotmanhay,,E92000001E05003369,Cotmanhay,446656.3150779,343389.260767021
E05004585,"Bramshaw, Copythorne North and Minstead",,E92000001E05004585,"Bramshaw, Copythorne North and Minstead",426681.1180198,112924.798773536
95CC12,Killeen,,N9200000295CC12   ,Killeen,101419.5231476,497446.927502328
E05002671,Stoke Poges,,E92000001E05002671,Stoke Poges,497864.301460544,183916.742677361
E05000814,Longdendale,,E92000001E05000814,Longdendale,399486.181450706,395519.637364501
E05005527,Snibston,,E92000001E05005527,Snibston,441495.706945911,313561.570546651
95SS30,Wallace Park,,N9200000295SS30   ,Wallace Park,138176.866630765,521506.218299667
E05001589,Halton View,,E92000001E05001589,Halton View,353102.220976916,386155.722836232
E05008772,Queens Park,,E92000001E05008772,Queens Park,503539.29889185,249627.542763871
E05008186,Severn Valley,,E92000001E05008186,Severn Valley,357401.707861232,305104.422445504
E05008368,Ludgershall and Perham Down,,E92000001E05008368,Ludgershall and Perham Down,426796.86997968,150480.704425928
E05005718,Welton,,E92000001E05005718,Welton,501985.292913169,383335.964200655
E05004173,Theydon Bois,,E92000001E05004173,Theydon Bois,545369.954480335,198834.758250595
E05003939,Ore,,E92000001E05003939,Ore,584772.480502489,111276.056140925
E05004143,West Bergholt and Eight Ash Green,,E92000001E05004143,West Bergholt and Eight Ash Green,594883.692957877,227204.38526118
E05005122,Medway,,E92000001E05005122,Medway,559931.07172845,146266.03627711
E05005282,Preston Rural East,,E92000001E05005282,Preston Rural East,356659.776803394,434142.113923456
E05003477,Newton Poppleford and Harpford,,E92000001E05003477,Newton Poppleford and Harpford,308101.308722359,89991.3694689715
E05000386,Courtfield,,E92000001E05000386,Courtfield,526224.629066897,178579.281415209
E05004492,Whitehill Chase,,E92000001E05004492,Whitehill Chase,479824.135431314,134895.956461722
E05003923,Meads,,E92000001E05003923,Meads,558583.071910564,96997.1803629796
E05007137,Claydon and Barham,,E92000001E05007137,Claydon and Barham,614801.381141646,251243.48753516
E05004651,Winton,,E92000001E05004651,Winton,436987.042295897,144843.916107901
E05000072,Cray Meadows,,E92000001E05000072,Cray Meadows,548433.805616619,171549.869298891
E05007429,Godalming Binscombe,,E92000001E05007429,Godalming Binscombe,497231.137545399,145727.470180607
S13002729,Motherwell South East and Ravenscraig,,S92000003S13002729,Motherwell South East and Ravenscraig,277916.333766632,656832.902429219
E05008638,Macclesfield Tytherington,,E92000001E05008638,Macclesfield Tytherington,391351.572570326,375310.890660703
E05005781,Thorpe St Andrew North West,,E92000001E05005781,Thorpe St Andrew North West,626486.219399917,309865.902724498
E05005013,Edenbridge North and East,,E92000001E05005013,Edenbridge North and East,544573.110990238,147401.7793727
E05003721,The Stours,,E92000001E05003721,The Stours,380746.085385603,120998.895571129
E05006430,Gedling,,E92000001E05006430,Gedling,461914.124733037,343224.546530603
E05007383,Old Dean,,E92000001E05007383,Old Dean,488499.119690956,162297.770674615
E05005904,Rockland,,E92000001E05005904,Rockland,630193.526180826,304906.757319767
E05001158,Hendon,,E92000001E05001158,Hendon,440607.158297346,556475.12174471
E05000488,Manor Park,,E92000001E05000488,Manor Park,541836.512199668,185438.60817541
E05007387,Town,,E92000001E05007387,Town,487624.254178584,160876.496031281
95YY08,Drumquin,,N9200000295YY08   ,Drumquin,42139.8092435852,536064.088744698
E05007642,Southgate,,E92000001E05007642,Southgate,526459.720553002,135897.623477812
E05006327,Hertford,,E92000001E05006327,Hertford,509278.630263607,476956.117308398
E05004946,Castle,,E92000001E05004946,Castle,632425.114379931,141985.166986155
W39000056,"Cwm-y-Glo,Llanrug","Cwm-y-Glo,Llanrug",W92000004W39000056,"Cwm-y-Glo,Llanrug",253135.190222923,362373.49054678
W05000353,Welshpool Llanerchyddol,Y Trallwng Llanerchyddol,W92000004W05000353,Welshpool Llanerchyddol,320779.98963772,308080.708393731
E05004618,Heron Wood,,E92000001E05004618,Heron Wood,487630.646985749,149333.091573157
E05001868,Pembridge and Lyonshall with Titley,,E92000001E05001868,Pembridge and Lyonshall with Titley,335473.489101789,259001.976265191
95AA18,Templepatrick,,N9200000295AA18   ,Templepatrick,135779.354138209,542001.317967194
E05003136,Seaton,,E92000001E05003136,Seaton,302800.007203094,531323.352676487
E05005148,Southborough North,,E92000001E05005148,Southborough North,558063.274515434,143219.586270437
E05003628,Northam,,E92000001E05003628,Northam,244523.4552979,129155.788690864
E05007379,Frimley Green,,E92000001E05007379,Frimley Green,488573.528084869,157031.845453453
E05002093,St Budeaux,,E92000001E05002093,St Budeaux,244652.782453044,58137.1895037287
E05005976,Raunds Saxon,,E92000001E05005976,Raunds Saxon,501337.254579873,273076.801938156
E05008828,Castle,,E92000001E05008828,Castle,475462.955319546,260566.829997527
W39000001,"Aberffraw,Rhosneigr","Aberffraw,Rhosneigr",W92000004W39000001,"Aberffraw,Rhosneigr",235312.399518806,371894.134151141
E05004464,Alton Wooteys,,E92000001E05004464,Alton Wooteys,471994.987829944,140750.505843746
E05006945,Chadsmead,,E92000001E05006945,Chadsmead,410885.670603721,310787.120832315
S13002477,Bridge of Don,,S92000003S13002477,Bridge of Don,394152.763373841,812199.179307728
E05001200,Perry Barr,,E92000001E05001200,Perry Barr,406718.880224794,292053.384874852
E05001284,Bickenhill,,E92000001E05001284,Bickenhill,419177.752803055,281638.612968756
E05000032,Gascoigne,,E92000001E05000032,Gascoigne,544576.079455133,183557.099766469
E05002383,Hurst,,E92000001E05002383,Hurst,480644.236924558,172418.308089219
E05001612,Penketh and Cuerdley,,E92000001E05001612,Penketh and Cuerdley,355968.255593342,386413.138323828
W05000156,Efenechtyd,Efenechdyd,W92000004W05000156,Efenechtyd,306186.45775578,352000.801178945
E05005179,Euxton North,,E92000001E05005179,Euxton North,354433.740269171,419706.016114139
E05006780,Postlebury,,E92000001E05006780,Postlebury,372393.971055784,140809.810643566
E05002235,Grays Riverside,,E92000001E05002235,Grays Riverside,561004.807972816,177894.016566931
W05000006,Bodorgan,Bodorgan,W92000004W05000006,Bodorgan,240850.267570822,370254.705105936
E05004296,Leckhampton,,E92000001E05004296,Leckhampton,394375.172424395,219947.865098
W05000503,Pontamman,Pontaman,W92000004W05000503,Pontamman,263589.92179612,212806.28122026
E05008858,Berry Hill,,E92000001E05008858,Berry Hill,455074.393930689,358759.14887689
E05001646,Brunswick,,E92000001E05001646,Brunswick,331870.359895181,436564.098129194
E05007858,Pickersleigh,,E92000001E05007858,Pickersleigh,379273.762876098,246562.306932704
E05000650,Astley Bridge,,E92000001E05000650,Astley Bridge,370681.019661477,412834.600904127
E05005835,Valley Hill,,E92000001E05005835,Valley Hill,571688.056626061,326558.291988836
E05006442,Valley,,E92000001E05006442,Valley,460681.727505851,342045.85423415
E05007652,Denne,,E92000001E05007652,Denne,516158.429786516,130390.782683925
E05006240,Boroughbridge,,E92000001E05006240,Boroughbridge,440892.520885911,465620.085500607
W05000104,Talysarn,Talysarn,W92000004W05000104,Talysarn,250476.574148787,354648.152099087
E05002095,Southway,,E92000001E05002095,Southway,248662.762359666,61220.8934505629
E05003118,Christchurch,,E92000001E05003118,Christchurch,311666.568618643,530327.781427109
E05006504,Melton,,E92000001E05006504,Melton,459028.152369831,336649.020315961
E05000634,Church Street,,E92000001E05000634,Church Street,527075.336192776,182141.123028132
W05000816,Overmonnow,Overmonnow,W92000004W05000816,Overmonnow,350096.272816259,211781.974978676
95II20,Newtownbreda,,N9200000295II20   ,Newtownbreda,146886.037478408,525273.876414301
W05000409,Haverfordwest: Castle,Hwlffordd - Castell,W92000004W05000409,Haverfordwest: Castle,195270.347193476,215704.514216241
E05001477,Rossmere,,E92000001E05001477,Rossmere,450408.590278392,529066.11437054
E05000657,Halliwell,,E92000001E05000657,Halliwell,370823.768807579,409682.197438982
E05002669,Iver Heath,,E92000001E05002669,Iver Heath,503004.111670113,183552.365512496
E05003779,Westham North,,E92000001E05003779,Westham North,366731.413289992,80171.4771197003
E05007141,Fressingfield,,E92000001E05007141,Fressingfield,627326.879258905,279324.198234913
E05007436,Hindhead,,E92000001E05007436,Hindhead,487514.759422354,136788.987735979
E05005804,Clenchwarton,,E92000001E05005804,Clenchwarton,558558.688754911,320993.389788966
E05001289,Elmdon,,E92000001E05001289,Elmdon,416061.713564726,282407.363853902
S13002700,Heldon and Laich,,S92000003S13002700,Heldon and Laich,316618.816012881,863633.8710951
E05002651,Ridgeway,,E92000001E05002651,Ridgeway,495579.002141028,203445.807208055
E05002145,Penn Hill,,E92000001E05002145,Penn Hill,404471.298013386,90495.0686685324
E05008503,Ryde East,,E92000001E05008503,Ryde East,460458.964290523,91776.5573291822
E05007234,Gunton and Corton,,E92000001E05007234,Gunton and Corton,654025.963728605,296759.275238349
E05005929,East,,E92000001E05005929,East,490058.970439364,290079.537831546
E05003287,Crich,,E92000001E05003287,Crich,434694.358956677,355184.929840747
E05000712,Northenden,,E92000001E05000712,Northenden,382744.980265322,390002.838901631
E05000073,Danson Park,,E92000001E05000073,Danson Park,547258.427404691,175252.633782076
E05008786,Dunstable-Central,,E92000001E05008786,Dunstable-Central,501653.135189733,221634.304933796
W05000086,Llanystumdwy,Llanystumdwy,W92000004W05000086,Llanystumdwy,244713.202322552,340487.933269234
95XX16,Groomsport,,N9200000295XX16   ,Groomsport,167583.629375701,536161.370796982
E05001615,Poulton South,,E92000001E05001615,Poulton South,363066.781282126,389499.362849597
E05008651,Sandbach Town,,E92000001E05008651,Sandbach Town,375883.235975706,361415.43227304
E05004692,Adeyfield West,,E92000001E05004692,Adeyfield West,506587.182517675,207210.790911416
95OO22,Washing Bay,,N9200000295OO22   ,Washing Bay,101525.637813067,525231.459047774
E05006388,Langold,,E92000001E05006388,Langold,460921.706290523,385974.797006255
E05007166,Barrow,,E92000001E05007166,Barrow,578187.884926754,263784.585098695
E05007225,Wickham Market,,E92000001E05007225,Wickham Market,629567.421664233,255991.149491466
E05004884,Park Farm North,,E92000001E05004884,Park Farm North,600744.196197316,139962.132262768
E05002710,Newnham,,E92000001E05002710,Newnham,543399.072131576,258252.05990084
W05000213,Holywell West,Treffynnon - Gorllewin,W92000004W05000213,Holywell West,318239.016092253,375711.358427521
E05005739,Shipdham,,E92000001E05005739,Shipdham,596512.201821793,307604.996191976
E05007229,Beccles South,,E92000001E05007229,Beccles South,642587.655962862,288935.355766628
E05003409,St John's,,E92000001E05003409,St John's,406305.73031807,395057.392640767
E05004525,Portchester West,,E92000001E05004525,Portchester West,459800.205473357,105944.565177156
E05005170,Chorley North East,,E92000001E05005170,Chorley North East,359289.408850905,418980.505272696
E05006902,Brereton and Ravenhill,,E92000001E05006902,Brereton and Ravenhill,404957.652337197,316362.268939998
E05005154,Coal Clough with Deerplay,,E92000001E05005154,Coal Clough with Deerplay,383057.010566103,429639.683367241
E05007584,East Preston with Kingston,,E92000001E05007584,East Preston with Kingston,507580.970060678,101978.135475243
E05003727,Lytchett Matravers,,E92000001E05003727,Lytchett Matravers,392639.575416785,95852.7657805686
E05002400,Danesborough,,E92000001E05002400,Danesborough,491356.532937346,235183.359546693
E05007566,Hillside,,E92000001E05007566,Hillside,523366.728279844,107499.733001744
E05003974,Kewhurst,,E92000001E05003974,Kewhurst,572464.042950596,107956.033007404
E05005262,Marsden,,E92000001E05005262,Marsden,388782.912177971,437791.149228455
E05002444,Copnor,,E92000001E05002444,Copnor,466732.946080585,102900.681824804
E05007986,Ferryhill,,E92000001E05007986,Ferryhill,428772.359918068,533007.58626366
E05004065,Witham West,,E92000001E05004065,Witham West,580402.105164279,214761.25909708
E05008293,St Germans,,E92000001E05008293,St Germans,237084.321552981,61268.0961363345
E05002302,Hungerford,,E92000001E05002302,Hungerford,433534.775320296,168938.924484678
E05006936,Winshill,,E92000001E05006936,Winshill,426708.583934696,323347.988255987
E05001494,North Ormesby and Brambles Farm,,E92000001E05001494,North Ormesby and Brambles Farm,451814.078554092,519736.538809672
S13002540,Lochar,,S92000003S13002540,Lochar,301011.482995003,581381.052583818
E05008623,Crewe St Barnabas,,E92000001E05008623,Crewe St Barnabas,368740.291272138,356707.002388291
W05000835,Beechwood,Beechwood,W92000004W05000835,Beechwood,333010.064017836,188935.459454995
E05002208,South,,E92000001E05002208,South,509483.230980867,220588.373338122
E05006324,Falsgrave Park,,E92000001E05006324,Falsgrave Park,502751.811488767,486916.134105915
E05004389,Farmhill and Paganhill,,E92000001E05004389,Farmhill and Paganhill,383808.073156724,205968.746329033
E05000659,Heaton and Lostock,,E92000001E05000659,Heaton and Lostock,367054.399422789,408806.095124868
E05004199,Maldon West,,E92000001E05004199,Maldon West,583987.80601559,205859.900705273
W05000849,Shaftesbury,Shaftesbury,W92000004W05000849,Shaftesbury,330914.757324798,189589.560541629
E05001068,Blaydon,,E92000001E05001068,Blaydon,418870.109330119,562769.723091095
E05008757,Eastcotts,,E92000001E05008757,Eastcotts,508536.481235479,245422.831686223
W05000052,Brithdir and Llanfachreth/Ganllwyd/Llanelltyd,Brithdir a Llanfachreth/Ganllwyd/Llanelltyd,W92000004W05000052,Brithdir and Llanfachreth/Ganllwyd/Llanelltyd,274776.930426167,322741.275232271
W05000250,Esclusham,Esclusham,W92000004W05000250,Esclusham,331483.533682689,348771.053958692
S13002602,Na Hearadh agus Ceann a Deas nan Loch,,S92000003S13002602,Na Hearadh agus Ceann a Deas nan Loch,109446.242842429,900976.019446851
E05007558,Warwick South,,E92000001E05007558,Warwick South,429731.97061483,264142.970885935
95ZZ08,Glenderg,,N9200000295ZZ08   ,Glenderg,29215.9308708545,547278.172644794
E05001882,Apley Castle,,E92000001E05001882,Apley Castle,365870.274515152,313385.515013865
E05002771,Huntingdon East,,E92000001E05002771,Huntingdon East,524897.486848985,272662.862797839
E05008362,Ethandune,,E92000001E05008362,Ethandune,390547.013179116,151916.41284053
E05002382,Hillside,,E92000001E05002382,Hillside,474172.869333668,170454.842150106
E05005027,Sevenoaks Kippington,,E92000001E05005027,Sevenoaks Kippington,552409.959398894,153712.634531649
E05004649,Tadburn,,E92000001E05004649,Tadburn,436883.956927825,121292.815011419
E05005071,Roman,,E92000001E05005071,Roman,591701.044181551,162959.831511534
E05002605,Gatehouse,,E92000001E05002605,Gatehouse,481180.630239136,214610.714562995
95BB21,Portavogie,,N9200000295BB21   ,Portavogie,175193.291254733,513640.813353145
E05001629,Little Harwood,,E92000001E05001629,Little Harwood,369675.000127928,429871.94348473
E05001693,Dale,,E92000001E05001693,Dale,495800.536121406,431368.600542134
E05004451,Rooksdown,,E92000001E05004451,Rooksdown,461465.425517495,154023.088351249
E05007618,North Mundham,,E92000001E05007618,North Mundham,489257.794813486,102802.271964156
E05003630,Shebbear and Langtree,,E92000001E05003630,Shebbear and Langtree,244114.023772936,112446.684456081
E05007601,Yapton,,E92000001E05007601,Yapton,499038.584276322,102557.465410002
E05006770,Frome College,,E92000001E05006770,Frome College,378436.680933501,149060.360319054
E05000490,Plaistow South,,E92000001E05000490,Plaistow South,541094.608725028,182529.318780349
E05005915,Chedgrave and Thurton,,E92000001E05005915,Chedgrave and Thurton,635598.510243084,301707.025626614
E05005167,Brindle and Hoghton,,E92000001E05005167,Brindle and Hoghton,361302.604503579,424795.389291809
E05000484,Forest Gate South,,E92000001E05000484,Forest Gate South,540167.91859803,184911.068931087
E05000978,Darfield,,E92000001E05000978,Darfield,441626.25882757,404762.286019897
W05000272,Penycae,Pen-y-cae,W92000004W05000272,Penycae,327888.487987841,346073.669373885
